provider_id,name,type,Fields Description,
1675,SriChaitanyaSchools-Mandya,EDUCATION FEES,NULL,
1676,SriChaitanyaSchools-Mangalagiri,EDUCATION FEES,NULL,
1677,SriChaitanyaSchools-Mangalore,EDUCATION FEES,NULL,
1678,SriChaitanyaSchools-Manikonda,EDUCATION FEES,NULL,
1679,SriChaitanyaSchools-Mansoorabad,EDUCATION FEES,NULL,
1680,SriChaitanyaSchools-Marthahally,EDUCATION FEES,NULL,
1681,SriChaitanyaSchools-Marthahally2,EDUCATION FEES,NULL,
1682,SriChaitanyaSchools-Martur,EDUCATION FEES,NULL,
1683,SriChaitanyaSchools-MaruthiNagar,EDUCATION FEES,NULL,
1684,SriChaitanyaSchools-Marutinagar,EDUCATION FEES,NULL,
1685,SriChaitanyaSchools-Medchal,EDUCATION FEES,NULL,
1686,SriChaitanyaSchools-MedchalDistrict,EDUCATION FEES,NULL,
1687,SriChaitanyaSchools-Medipally,EDUCATION FEES,NULL,
1688,SriChaitanyaSchools-Meerpet,EDUCATION FEES,NULL,
1689,SriChaitanyaSchools-Mehdipatnam,EDUCATION FEES,NULL,
1690,SriChaitanyaSchools-MGRoad,EDUCATION FEES,NULL,
1691,SriChaitanyaSchools-M.MRoad,EDUCATION FEES,NULL,
1692,SriChaitanyaSchools-Mogulrajapuram,EDUCATION FEES,NULL,
1693,SriChaitanyaSchools-Moolakadai,EDUCATION FEES,NULL,
1694,SriChaitanyaSchools-Moosarambagh,EDUCATION FEES,NULL,
1695,SriChaitanyaSchools-Morampudi,EDUCATION FEES,NULL,
1696,SriChaitanyaSchools-MRPeta,EDUCATION FEES,NULL,
1697,SriChaitanyaSchools-MSPalya,EDUCATION FEES,NULL,
1698,SriChaitanyaSchools-MuruganiPalli,EDUCATION FEES,NULL,
1699,SriChaitanyaSchools-Muthukur,EDUCATION FEES,NULL,
1700,SriChaitanyaSchools-MvpColony,EDUCATION FEES,NULL,
1701,SriChaitanyaSchools-Mylapore,EDUCATION FEES,NULL,
1702,SriChaitanyaSchools-Mylavaram,EDUCATION FEES,NULL,
1703,SriChaitanyaSchools-Nacharam,EDUCATION FEES,NULL,
1704,SriChaitanyaSchools-Nad,EDUCATION FEES,NULL,
1705,SriChaitanyaSchools-Nad2,EDUCATION FEES,NULL,
1706,SriChaitanyaSchools-Nagaralu,EDUCATION FEES,NULL,
1707,SriChaitanyaSchools-Nagarbhavi,EDUCATION FEES,NULL,
1708,SriChaitanyaSchools-NagarjunaNagar,EDUCATION FEES,NULL,
1709,SriChaitanyaSchools-Nagole,EDUCATION FEES,NULL,
1710,SriChaitanyaSchools-Naidupet,EDUCATION FEES,NULL,
1711,SriChaitanyaSchools-Nallagandla,EDUCATION FEES,NULL,
1712,SriChaitanyaSchools-Nallakunta,EDUCATION FEES,NULL,
1713,SriChaitanyaSchools-NallakuntaDdColony,EDUCATION FEES,NULL,
1714,SriChaitanyaSchools-Nandigama,EDUCATION FEES,NULL,
1715,SriChaitanyaSchools-Nandikotkur,EDUCATION FEES,NULL,
1716,SriChaitanyaSchools-Narsapur,EDUCATION FEES,NULL,
1717,SriChaitanyaSchools-Narsaraopet,EDUCATION FEES,NULL,
1718,SriChaitanyaSchools-Narsipatnam,EDUCATION FEES,NULL,
1719,SriChaitanyaSchools-NavabharatNagar,EDUCATION FEES,NULL,
1720,SriChaitanyaSchools-Nawabpeta,EDUCATION FEES,NULL,
1721,SriChaitanyaSchools-Nayanagar,EDUCATION FEES,NULL,
1722,SriChaitanyaSchools-NayarHotelCenter,EDUCATION FEES,NULL,
1723,Sri Chaitanya Schools&nbsp;- Ayanambakkam,EDUCATION FEES,NULL,
1724,SriChaitanyaSchools-NearDholariDhani,EDUCATION FEES,NULL,
1725,SriChaitanyaSchools-NearRailwayFlyover,EDUCATION FEES,NULL,
1726,SriChaitanyaSchools-NearY.S.RCircle,EDUCATION FEES,NULL,
1727,SriChaitanyaSchools-NehruNagar,EDUCATION FEES,NULL,
1728,SriChaitanyaSchools-NehruPark,EDUCATION FEES,NULL,
1729,SriChaitanyaSchools-NelloreRes,EDUCATION FEES,NULL,
1730,SriChaitanyaSchools-NgoColonyRayachoty,EDUCATION FEES,NULL,
1731,SriChaitanyaSchools-Nolambur,EDUCATION FEES,NULL,
1732,SriChaitanyaSchools-NRTRoad,EDUCATION FEES,NULL,
1733,SriChaitanyaSchools-Nunna,EDUCATION FEES,NULL,
1734,SriChaitanyaSchools-Nuzvidu,EDUCATION FEES,NULL,
1735,"SriChaitanyaSchools-Olympiad,Palakol",EDUCATION FEES,NULL,
1736,SriChaitanyaSchools-OneTown,EDUCATION FEES,NULL,
1737,SriChaitanyaSchools-Ongole,EDUCATION FEES,NULL,
1738,SriChaitanyaSchools-OngoleDs,EDUCATION FEES,NULL,
1739,SriChaitanyaSchools-OzoneValleyRoad,EDUCATION FEES,NULL,
1740,SriChaitanyaSchools-Palakol,EDUCATION FEES,NULL,
1741,SriChaitanyaSchools-Palamaneru,EDUCATION FEES,NULL,
1742,SriChaitanyaSchools-PalaniNagar,EDUCATION FEES,NULL,
1743,SriChaitanyaSchools-Palasa,EDUCATION FEES,NULL,
1744,SriChaitanyaSchools-Palavakkam,EDUCATION FEES,NULL,
1745,SriChaitanyaSchools-Pallavaram,EDUCATION FEES,NULL,
1746,SriChaitanyaSchools-PamuraiVillage,EDUCATION FEES,NULL,
1747,SriChaitanyaSchools-PamurRoad,EDUCATION FEES,NULL,
1748,SriChaitanyaSchools-Pamuru,EDUCATION FEES,NULL,
1749,SriChaitanyaSchools-PanagalRoad,EDUCATION FEES,NULL,
1750,SriChaitanyaSchools-Parvathipuram,EDUCATION FEES,NULL,
1751,SriChaitanyaSchools-PatamataLanka,EDUCATION FEES,NULL,
1752,SriChaitanyaSchools-Payakaraopeta,EDUCATION FEES,NULL,
1753,SriChaitanyaSchools-PeenyaDasarahalli,EDUCATION FEES,NULL,
1754,SriChaitanyaSchools-Pendurty,EDUCATION FEES,NULL,
1755,SriChaitanyaSchools-Penuganchiprolu,EDUCATION FEES,NULL,
1756,SriChaitanyaSchools-Perumbakkam,EDUCATION FEES,NULL,
1757,SriChaitanyaSchools-Perungudi,EDUCATION FEES,NULL,
1758,SriChaitanyaSchools-Piduguralla,EDUCATION FEES,NULL,
1759,SriChaitanyaSchools-Piler,EDUCATION FEES,NULL,
1760,SriChaitanyaSchools-Podalakur,EDUCATION FEES,NULL,
1761,SriChaitanyaSchools-Ponnur,EDUCATION FEES,NULL,
1762,SriChaitanyaSchools-PoonamalleeBoysRes,EDUCATION FEES,NULL,
1763,SriChaitanyaSchools-PoonamalleeInternationalSchool,EDUCATION FEES,NULL,
1764,SriChaitanyaSchools-Poranki,EDUCATION FEES,NULL,
1765,SriChaitanyaSchools-Porumamilla,EDUCATION FEES,NULL,
1766,SriChaitanyaSchools-PrakasamDt,EDUCATION FEES,NULL,
1767,SriChaitanyaSchools-PrakashNagar,EDUCATION FEES,NULL,
1768,"SriChaitanyaSchools-PrakashNagar,Narasaraopet",EDUCATION FEES,NULL,
1769,SriChaitanyaSchools-Proddutur,EDUCATION FEES,NULL,
1770,SriChaitanyaSchools-PuCollegeBanaswadi,EDUCATION FEES,NULL,
1771,SriChaitanyaSchools-PuCollegeEcityNeetBoys,EDUCATION FEES,NULL,
1772,SriChaitanyaSchools-PuCollegeElectronicCity,EDUCATION FEES,NULL,
1773,SriChaitanyaSchools-PuCollegeJPNagar,EDUCATION FEES,NULL,
1774,SriChaitanyaSchools-PuCollegeKoramangala,EDUCATION FEES,NULL,
1775,SriChaitanyaSchools-PuCollegeMangalore,EDUCATION FEES,NULL,
1776,SriChaitanyaSchools-PuCollegeMarthahalli,EDUCATION FEES,NULL,
1777,SriChaitanyaSchools-PuCollegeNagarbhavi,EDUCATION FEES,NULL,
1778,SriChaitanyaSchools-PuCollegeRajajiNagar,EDUCATION FEES,NULL,
1779,SriChaitanyaSchools-PuCollegeSarjapura,EDUCATION FEES,NULL,
1780,SriChaitanyaSchools-PuCollegeSeshadripuram,EDUCATION FEES,NULL,
1781,SriChaitanyaSchools-PuCollegeTumkur,EDUCATION FEES,NULL,
1782,SriChaitanyaSchools-PuCollegeUttarahalli,EDUCATION FEES,NULL,
1783,SriChaitanyaSchools-PuCollegeVidyaranyapura,EDUCATION FEES,NULL,
1784,SriChaitanyaSchools-PuCollegeYeshwanthpur,EDUCATION FEES,NULL,
1785,SriChaitanyaSchools-Pulivendula,EDUCATION FEES,NULL,
1786,SriChaitanyaSchools-Punganur,EDUCATION FEES,NULL,
1787,SriChaitanyaSchools-Puttur,EDUCATION FEES,NULL,
1788,SriChaitanyaSchools-Rajahmundry,EDUCATION FEES,NULL,
1789,SriChaitanyaSchools-Rajahmundry5,EDUCATION FEES,NULL,
1790,SriChaitanyaSchools-RajahmundryCbse,EDUCATION FEES,NULL,
1791,SriChaitanyaSchools-RajajiNagar,EDUCATION FEES,NULL,
1792,SriChaitanyaSchools-Rajam,EDUCATION FEES,NULL,
1793,SriChaitanyaSchools-Rajampet2,EDUCATION FEES,NULL,
1794,SriChaitanyaSchools-Rajole,EDUCATION FEES,NULL,
1795,SriChaitanyaSchools-RajulaColony,EDUCATION FEES,NULL,
1796,SriChaitanyaSchools-Ramachandrapuram,EDUCATION FEES,NULL,
1797,SriChaitanyaSchools-Ramapuram,EDUCATION FEES,NULL,
1798,SriChaitanyaSchools-Ramaraopeta,EDUCATION FEES,NULL,
1799,SriChaitanyaSchools-RamireddyPet,EDUCATION FEES,NULL,
1800,SriChaitanyaSchools-RamMurthyNagar,EDUCATION FEES,NULL,
1801,SriChaitanyaSchools-RamMurthyNagar3,EDUCATION FEES,NULL,
1802,SriChaitanyaSchools-RamMurthyNagarHarivillu,EDUCATION FEES,NULL,
1803,SriChaitanyaSchools-Rangareeddy,EDUCATION FEES,NULL,
1804,SriChaitanyaSchools-Ravulapalem,EDUCATION FEES,NULL,
1805,SriChaitanyaSchools-RayachotyRoad,EDUCATION FEES,NULL,
1806,SriChaitanyaSchools-Reddypalem,EDUCATION FEES,NULL,
1807,SriChaitanyaSchools-ReddypalemGirlsRes,EDUCATION FEES,NULL,
1808,SriChaitanyaSchools-Repalle,EDUCATION FEES,NULL,
1809,SriChaitanyaSchools-RimsBypassRoad,EDUCATION FEES,NULL,
1810,SriChaitanyaSchools-Royapuram,EDUCATION FEES,NULL,
1811,SriChaitanyaSchools-RSRoadNandyal,EDUCATION FEES,NULL,
1812,SriChaitanyaSchools-RtcXRoads,EDUCATION FEES,NULL,
1813,SriChaitanyaSchools-SaiNagarColony,EDUCATION FEES,NULL,
1814,SriChaitanyaSchools-Salem,EDUCATION FEES,NULL,
1815,SriChaitanyaSchools-Sangareddy,EDUCATION FEES,NULL,
1816,SriChaitanyaSchools-SankhalBag,EDUCATION FEES,NULL,
1817,SriChaitanyaSchools-SanthiNagar,EDUCATION FEES,NULL,
1818,SriChaitanyaSchools-Sarpavaram,EDUCATION FEES,NULL,
1819,SriChaitanyaSchools-Sattenapalli,EDUCATION FEES,NULL,
1820,SriChaitanyaSchools-SattenapalliParkRoad,EDUCATION FEES,NULL,
1821,SriChaitanyaSchools-SenmanickenpalayamRoad,EDUCATION FEES,NULL,
1822,SriChaitanyaSchools-Serampore,EDUCATION FEES,NULL,
1823,SriChaitanyaSchools-Serilingampally,EDUCATION FEES,NULL,
1824,SriChaitanyaSchools-Seshadripuram,EDUCATION FEES,NULL,
1825,SriChaitanyaSchools-SevenHills,EDUCATION FEES,NULL,
1826,SriChaitanyaSchools-Shamshabad,EDUCATION FEES,NULL,
1827,SriChaitanyaSchools-ShanthiNagar,EDUCATION FEES,NULL,
1828,SriChaitanyaSchools-SharafBazar,EDUCATION FEES,NULL,
1829,SriChaitanyaSchools-Sindhanur,EDUCATION FEES,NULL,
1830,SriChaitanyaSchools-SingNagar,EDUCATION FEES,NULL,
1831,SriChaitanyaSchools-S.N.Puram,EDUCATION FEES,NULL,
1832,SriChaitanyaSchools-SpNagar,EDUCATION FEES,NULL,
1833,SriChaitanyaSchools-Srikakulam,EDUCATION FEES,NULL,
1834,SriChaitanyaSchools-Srikalahasti,EDUCATION FEES,NULL,
1835,SriChaitanyaSchools-SrinagarColony,EDUCATION FEES,NULL,
1836,SriChaitanyaSchools-SrinivasaColony,EDUCATION FEES,NULL,
1837,SriChaitanyaSchools-SrinivasaNagar,EDUCATION FEES,NULL,
1838,SriChaitanyaSchools-Sri varahi complex,EDUCATION FEES,NULL,
1839,SriChaitanyaSchools-SrNagar,EDUCATION FEES,NULL,
1840,SriChaitanyaSchools-StarkidsKodad,EDUCATION FEES,NULL,
1841,SriChaitanyaSchools-SubhashRoad,EDUCATION FEES,NULL,
1842,SriChaitanyaSchools-Suchitra,EDUCATION FEES,NULL,
1843,SriChaitanyaSchools-SunCity,EDUCATION FEES,NULL,
1844,SriChaitanyaSchools-Sunkarapalem,EDUCATION FEES,NULL,
1845,Sri Chaitanya Schools - Sushant Lok Phase I,EDUCATION FEES,NULL,
1846,SriChaitanyaSchools-SushantLokPhase-Ii,EDUCATION FEES,NULL,
1847,SriChaitanyaSchools-SwamyStreet,EDUCATION FEES,NULL,
1848,SriChaitanyaSchools-SwathiTheaterBackSide,EDUCATION FEES,NULL,
1849,SriChaitanyaSchools-SyamalaNagar,EDUCATION FEES,NULL,
1850,SriChaitanyaSchools-TadepalligudemCbse,EDUCATION FEES,NULL,
1851,SriChaitanyaSchools-Tadipatri,EDUCATION FEES,NULL,
1852,SriChaitanyaSchools-TalentDs,EDUCATION FEES,NULL,
1853,SriChaitanyaSchools-TalentRs,EDUCATION FEES,NULL,
1854,SriChaitanyaSchools-Tambaram,EDUCATION FEES,NULL,
1855,SriChaitanyaSchools-TarakaramaNagar,EDUCATION FEES,NULL,
1856,SriChaitanyaSchools-Taranaka,EDUCATION FEES,NULL,
1857,Sri Chaitanya Schools - Techno School,EDUCATION FEES,NULL,
1858,SriChaitanyaSchools-TechnoSchoolAddanki,EDUCATION FEES,NULL,
1859,SriChaitanyaSchools-TechnoSchoolAdoni,EDUCATION FEES,NULL,
1860,SriChaitanyaSchools-TechnoSchoolBhaskarNagar,EDUCATION FEES,NULL,
1861,SriChaitanyaSchools-TechnoSchoolBhimavaram,EDUCATION FEES,NULL,
1862,SriChaitanyaSchools-TechnoSchoolBhimavaram-2,EDUCATION FEES,NULL,
1863,SriChaitanyaSchools-TechnoSchoolChandragiri,EDUCATION FEES,NULL,
1864,SriChaitanyaSchools-TechnoSchoolChittoor2,EDUCATION FEES,NULL,
1865,SriChaitanyaSchools-TechnoSchoolCoimbatore,EDUCATION FEES,NULL,
1866,SriChaitanyaSchools-TechnoSchoolDachepalli,EDUCATION FEES,NULL,
1867,SriChaitanyaSchools-TechnoSchoolDevarapalli,EDUCATION FEES,NULL,
1868,SriChaitanyaSchools-TechnoSchoolGorantla,EDUCATION FEES,NULL,
1869,SriChaitanyaSchools-TechnoSchoolGsMada,EDUCATION FEES,NULL,
1870,SriChaitanyaSchools-TechnoSchoolJaggampeta,EDUCATION FEES,NULL,
1871,SriChaitanyaSchools-TechnoSchoolJangareddygudem,EDUCATION FEES,NULL,
1872,SriChaitanyaSchools-TechnoSchoolJangareddygudem2,EDUCATION FEES,NULL,
1873,SriChaitanyaSchools-TechnoSchoolKakinada-2Campus,EDUCATION FEES,NULL,
1874,SriChaitanyaSchools-TechnoSchoolKurnool,EDUCATION FEES,NULL,
1875,SriChaitanyaSchools-TechnoSchoolMacherla,EDUCATION FEES,NULL,
1876,SriChaitanyaSchools-TechnoSchoolMadanapalli,EDUCATION FEES,NULL,
1877,SriChaitanyaSchools-TechnoSchoolMadhurawada,EDUCATION FEES,NULL,
1878,SriChaitanyaSchools-TechnoSchoolMandapeta2,EDUCATION FEES,NULL,
1879,SriChaitanyaSchools-TechnoSchoolMarkapuram,EDUCATION FEES,NULL,
1880,SriChaitanyaSchools-TechnoSchoolMrPalli,EDUCATION FEES,NULL,
1881,SriChaitanyaSchools-TechnoSchoolNagaram,EDUCATION FEES,NULL,
1882,SriChaitanyaSchools-TechnoSchoolNandyalaRoad,EDUCATION FEES,NULL,
1883,SriChaitanyaSchools-TechnoSchoolNgosColony,EDUCATION FEES,NULL,
1884,SriChaitanyaSchools-TechnoSchoolPallavaram,EDUCATION FEES,NULL,
1885,SriChaitanyaSchools-TechnoSchoolPenugonda,EDUCATION FEES,NULL,
1886,SriChaitanyaSchools-TechnoSchoolPitapuram,EDUCATION FEES,NULL,
1887,SriChaitanyaSchools-TechnoSchoolRajahmundry,EDUCATION FEES,NULL,
1888,SriChaitanyaSchools-TechnoSchoolRajahmundry2,EDUCATION FEES,NULL,
1889,SriChaitanyaSchools-TechnoSchoolRamnagar,EDUCATION FEES,NULL,
1890,SriChaitanyaSchools-TechnoSchoolRayachoti,EDUCATION FEES,NULL,
1891,SriChaitanyaSchools-TechnoSchoolRayadurgamroad,EDUCATION FEES,NULL,
1892,SriChaitanyaSchools-TechnoSchoolRenigunta,EDUCATION FEES,NULL,
1893,SriChaitanyaSchools-TechnoSchoolRudrampetaBypass,EDUCATION FEES,NULL,
1894,SriChaitanyaSchools-TechnoSchoolSakhinetipalli,EDUCATION FEES,NULL,
1895,SriChaitanyaSchools-TechnoSchoolSattenapalli2,EDUCATION FEES,NULL,
1896,SriChaitanyaSchools-TechnoSchoolSeethampeta,EDUCATION FEES,NULL,
1897,SriChaitanyaSchools-TechnoSchoolShiridiNagar,EDUCATION FEES,NULL,
1898,SriChaitanyaSchools-TechnoSchoolSingarayakonda,EDUCATION FEES,NULL,
1899,SriChaitanyaSchools-TechnoSchoolSrinivasapuram,EDUCATION FEES,NULL,
1900,SriChaitanyaSchools-TechnoSchoolSullurpet,EDUCATION FEES,NULL,
1901,SriChaitanyaSchools-TechnoSchoolTadepalligudem,EDUCATION FEES,NULL,
1902,SriChaitanyaSchools-TechnoSchoolVedayapalem,EDUCATION FEES,NULL,
1903,SriChaitanyaSchools-TechnoSschoolCumbum,EDUCATION FEES,NULL,
1904,SriChaitanyaSchools-TechnoSschoolRajampet,EDUCATION FEES,NULL,
1905,SriChaitanyaSchools-TheParkInternationalSchool,EDUCATION FEES,NULL,
1906,SriChaitanyaSchools-ThilakNagar,EDUCATION FEES,NULL,
1907,SriChaitanyaSchools-Thoraipakkam,EDUCATION FEES,NULL,
1908,SriChaitanyaSchools-TirumalaByPass,EDUCATION FEES,NULL,
1909,SriChaitanyaSchools-TirupathiCbse,EDUCATION FEES,NULL,
1910,SriChaitanyaSchools-TirupathiGirlsRes,EDUCATION FEES,NULL,
1911,SriChaitanyaSchools-TirupathiIpl,EDUCATION FEES,NULL,
1912,SriChaitanyaSchools-Tiruppur,EDUCATION FEES,NULL,
1913,SriChaitanyaSchools-Tiruvuru,EDUCATION FEES,NULL,
1914,SriChaitanyaSchools-Tolichowki,EDUCATION FEES,NULL,
1915,SriChaitanyaSchools-Toopran,EDUCATION FEES,NULL,
1916,SriChaitanyaSchools-Trichy,EDUCATION FEES,NULL,
1917,SriChaitanyaSchools-Tumkur,EDUCATION FEES,NULL,
1918,SriChaitanyaSchools-Tumkur2,EDUCATION FEES,NULL,
1919,SriChaitanyaSchools-Tumkur3,EDUCATION FEES,NULL,
1920,SriChaitanyaSchools-UKVNagar,EDUCATION FEES,NULL,
1921,SriChaitanyaSchools-Uttarahalli,EDUCATION FEES,NULL,
1922,SriChaitanyaSchools-Vanasthalipuram,EDUCATION FEES,NULL,
1923,SriChaitanyaSchools-Velachery,EDUCATION FEES,NULL,
1924,SriChaitanyaSchools-VenaktadriNagar,EDUCATION FEES,NULL,
1925,SriChaitanyaSchools-Venkatagiri,EDUCATION FEES,NULL,
1926,SriChaitanyaSchools-VenkataramanaColonyLane,EDUCATION FEES,NULL,
1927,SriChaitanyaSchools-VenugopalNagar,EDUCATION FEES,NULL,
1928,SriChaitanyaSchools-Vidyanagar,EDUCATION FEES,NULL,
1929,SriChaitanyaSchools-Vidyaranyapura,EDUCATION FEES,NULL,
1930,SriChaitanyaSchools-Vijayawada,EDUCATION FEES,NULL,
1931,SriChaitanyaSchools-VijayawadaIpl,EDUCATION FEES,NULL,
1932,SriChaitanyaSchools-VikasCampus,EDUCATION FEES,NULL,
1933,SriChaitanyaSchools-Vinjamuru,EDUCATION FEES,NULL,
1934,SriChaitanyaSchools-Vinukonda,EDUCATION FEES,NULL,
1935,SriChaitanyaSchools-V.I.P.Road,EDUCATION FEES,NULL,
1936,SriChaitanyaSchools-Visannapet,EDUCATION FEES,NULL,
1937,SriChaitanyaSchools-Vizianagaram,EDUCATION FEES,NULL,
1938,SriChaitanyaSchools-VKota,EDUCATION FEES,NULL,
1939,SriChaitanyaSchools-Vuyyur,EDUCATION FEES,NULL,
1940,SriChaitanyaSchools-VvNagarDs,EDUCATION FEES,NULL,
1941,Sri Chaitanya Schools - Wagholi,EDUCATION FEES,NULL,
1942,SriChaitanyaSchools-Whitefield,EDUCATION FEES,NULL,
1943,SriChaitanyaSchools-Yalamanchili,EDUCATION FEES,NULL,
1944,SriChaitanyaSchools-Yellahanka,EDUCATION FEES,NULL,
1945,SriChaitanyaSchools-Yemmiganur,EDUCATION FEES,NULL,
1946,SriChaitanyaSchools-YerraguntlaBypassRoad,EDUCATION FEES,NULL,
1947,SriChaitanyaSchools-Yeshwanthpur,EDUCATION FEES,NULL,
1948,Sri Devaraj Urs Academy of Higher Education & Research,EDUCATION FEES,NULL,
1949,Sri Devaraj Urs Academy of Higher Education & Research Hostel,EDUCATION FEES,NULL,
1950,Sri Devaraj Urs College of Nursing,EDUCATION FEES,NULL,
1951,Sri Devaraj Urs Institute of Management and Science,EDUCATION FEES,NULL,
1952,Sri Devaraj Urs International Residential School,EDUCATION FEES,NULL,
1953,Sri Devaraj Urs Pre-University College,EDUCATION FEES,NULL,
1954,Sri Guru Granth Sahib World University,EDUCATION FEES,NULL,
1955,Sri Guru Teg Bahadur Khalsa College,EDUCATION FEES,NULL,
1956,Sri ITI Bhubaneswar,EDUCATION FEES,NULL,
1957,Sri MedhaV Jr College - HABSIGUDA,EDUCATION FEES,NULL,
1958,Sri Polytechnic Komand Nayagargh,EDUCATION FEES,NULL,
1959,Sri Sai Gurukula Residential School,EDUCATION FEES,NULL,
1960,Sri Sairam High School-Vekatagiri Yousufguda,EDUCATION FEES,NULL,
1961,Sri Sairam School -Balanagar,EDUCATION FEES,NULL,
1962,Sri Sairam School - Banajara Hills,EDUCATION FEES,NULL,
1963,Sri Sairam School -Kondapur,EDUCATION FEES,NULL,
1964,Sri Sathya Sai Society for Junior Boys Hostel,EDUCATION FEES,NULL,
1965,Sri Sathya Sai Society for Junior Boys Hostel- Stores,EDUCATION FEES,NULL,
1966,Sri Sathya Sai Society for Senior Students Hostel,EDUCATION FEES,NULL,
1967,Sri sathya sai students and staff welfare society,EDUCATION FEES,NULL,
1968,SRI SATHYA SAI VIDYA PEETH SRISAILAM NANDHI,EDUCATION FEES,NULL,
1969,Sri Venkateswara College Of Engineering,EDUCATION FEES,NULL,
1970,Sri Vidyaranya International School,EDUCATION FEES,NULL,
1971,S.R.N Mehta School,EDUCATION FEES,NULL,
1972,"St Alphonsa English Medium School, Vagamon",EDUCATION FEES,NULL,
1973,ST. ALPHONSA PUBLIC SCHOOL ARUVITHURA,EDUCATION FEES,NULL,
1974,"St. Anne'S High School, Bangalore",EDUCATION FEES,NULL,
1975,"St Annes Public School Anathadam, Thrissur",EDUCATION FEES,NULL,
1976,ST. ANNE'S PUBLIC SCHOOL KOOVAPPADY,EDUCATION FEES,NULL,
1977,ST. ANNE'S PUBLIC SCHOOL VATHAKKAD ANKAMALI,EDUCATION FEES,NULL,
1978,"St Ann'S Carmel Public School ,Thirumarady",EDUCATION FEES,NULL,
1979,St Anns School,EDUCATION FEES,NULL,
1980,ST ANN'S SENIOR SECONDARY SCHOOL MUTTIKULANGARA,EDUCATION FEES,NULL,
1981,St Antonys Public School,EDUCATION FEES,NULL,
1982,Star Home English School U-O Vista,EDUCATION FEES,NULL,
1983,ST BENEDICT ENGLISH MEDIUM SCHOOL PUNALUR KOLLAM,EDUCATION FEES,NULL,
1984,"St. Berchmans Hss, Changanassery",EDUCATION FEES,NULL,
1985,St Catherine Icse School,EDUCATION FEES,NULL,
1986,St. Charles Borromeo Convent School,EDUCATION FEES,NULL,
1987,"St Charles Borromeo Convent School, Kollam",EDUCATION FEES,NULL,
1988,ST CHARLES BORROMEO CONVENT SCHOOL THRIKKANNAPURAM KOLLAM,EDUCATION FEES,NULL,
1989,St.Clare'S Convent Girls Higher Secondary School,EDUCATION FEES,NULL,
1990,ST. DOMINIC CONVENT ENGLISH MEDIUM SCHOOL VELLANI,EDUCATION FEES,NULL,
1991,"St. Elizabeth Convent School, Vellarikkundu",EDUCATION FEES,NULL,
1992,STELLA MARIS ENGLISH MEDIUM SCHOOL KULATHUPUZHA,EDUCATION FEES,NULL,
1993,"Stella Maris English Medium School,Padanakad",EDUCATION FEES,NULL,
1994,St Francis Assisi English Medium School Kottavattam,EDUCATION FEES,NULL,
1995,"St Francis High School ,Tanakpur",EDUCATION FEES,NULL,
1996,ST FRANCIS SCHOOL ICSE HONGASANDRA,EDUCATION FEES,NULL,
1997,"St Francis School Icse Koramangala, Bangalore",EDUCATION FEES,NULL,
1998,St. George Central School Ambalathumkala Kollam,EDUCATION FEES,NULL,
1999,St.George Central School Anchal,EDUCATION FEES,NULL,
2000,"St George English Medium Up School ,Kottappady",EDUCATION FEES,NULL,
2001,"St George High School Manimala, Kottayam.",EDUCATION FEES,NULL,
2002,"St Goretti Higher Secondary School, Punalur,Kollam",EDUCATION FEES,NULL,
2003,"St Gregorios Senior Secondary School ,Mulakuzha",EDUCATION FEES,NULL,
2004,St. John High School,EDUCATION FEES,NULL,
2005,St. Johns Academy,EDUCATION FEES,NULL,
2006,ST JOHN'S CENTRAL SCHOOL PARAPPUKKARA,EDUCATION FEES,NULL,
2007,St John'S Higher Secondary School,EDUCATION FEES,NULL,
2008,"St Johns Higher Secondary School, Pothundi",EDUCATION FEES,NULL,
2009,ST.JOHN'S PRE-PRIMARY SCHOOL,EDUCATION FEES,NULL,
2010,"St Johns Residential Hss ,Karuvelil",EDUCATION FEES,NULL,
2011,ST. JOHN'S SCHOOL ANCHAL,EDUCATION FEES,NULL,
2012,"St. John'S School Anchal, Kollam",EDUCATION FEES,NULL,
2013,"St. John'S School , Mehrauli",EDUCATION FEES,NULL,
2014,"St John The Baptist'S Cbse School ,Nedukunnam",EDUCATION FEES,NULL,
2015,"St Joseph Central School Mundakayam, Kottayam",EDUCATION FEES,NULL,
2016,St. Joseph English School,EDUCATION FEES,NULL,
2017,St. Joseph International Academy Kumbalam Kollam,EDUCATION FEES,NULL,
2018,ST JOSEPH INTERNATIONAL SCHOOL CHITTUMALA,EDUCATION FEES,NULL,
2019," St Joseph MHSS , Kuriachira",EDUCATION FEES,NULL,
2020," St Joseph Public School , Kuriachira",EDUCATION FEES,NULL,
2021,"St Joseph Public School,Pattanakad",EDUCATION FEES,NULL,
2022,"St. Josephs Convent School, Bangalore",EDUCATION FEES,NULL,
2023,St Joseph Secondary and Higher Secondary School - D Cabin,EDUCATION FEES,NULL,
2024,ST JOSEPH'S E M H S S ALOOR,EDUCATION FEES,NULL,
2025,"St. Joseph'S Higher Secondary School, Chengal",EDUCATION FEES,NULL,
2026,"St. Joseph'S Higher Secondary School, Koonanmavu",EDUCATION FEES,NULL,
2027,ST JUDE PUBLIC SCHOOL,EDUCATION FEES,NULL,
2028,"St.Jude'S Global School ,Kottayam",EDUCATION FEES,NULL,
2029,St. Kuriakose Public School Kaduthuruthy,EDUCATION FEES,NULL,
2030,St. Lawrence College of Higher Education,EDUCATION FEES,NULL,
